model_key,dim_key,q_gate,sev_sum_gate,require_rule_match,status,recall,acc,delta_recall_vs_nollm,delta_acc_vs_nollm,pass_acc_guard,cache_variant_meta,result_csv
hms5c4040ble640,compact14,0.0,0.8,0,ok,13.333333332,99.944521498,-23.333333335999995,-0.0208044419999851,True,/root/autodl-tmp/StreamDFP/logs/framework_v1_phase3/hms5c4040ble640_compact14_q00_s08_r0_qwen35p20k_cache_variant.json,/root/autodl-tmp/StreamDFP/hi7_example/phase3_hms5c4040ble640_compact14_q00_s08_r0_qwen35p20k_D10_H05000_i10.csv
hms5c4040ble640,compact14,0.0,0.8,1,ok,13.333333332,99.944521498,-23.333333335999995,-0.0208044419999851,True,/root/autodl-tmp/StreamDFP/logs/framework_v1_phase3/hms5c4040ble640_compact14_q00_s08_r1_qwen35p20k_cache_variant.json,/root/autodl-tmp/StreamDFP/hi7_example/phase3_hms5c4040ble640_compact14_q00_s08_r1_qwen35p20k_D10_H05000_i10.csv
hms5c4040ble640,compact14,0.35,0.0,0,ok,13.333333332,99.944521498,-23.333333335999995,-0.0208044419999851,True,/root/autodl-tmp/StreamDFP/logs/framework_v1_phase3/hms5c4040ble640_compact14_q35_s00_r0_qwen35p20k_cache_variant.json,/root/autodl-tmp/StreamDFP/hi7_example/phase3_hms5c4040ble640_compact14_q35_s00_r0_qwen35p20k_D10_H05000_i10.csv
hms5c4040ble640,compact14,0.35,0.0,1,ok,13.333333332,99.944521498,-23.333333335999995,-0.0208044419999851,True,/root/autodl-tmp/StreamDFP/logs/framework_v1_phase3/hms5c4040ble640_compact14_q35_s00_r1_qwen35p20k_cache_variant.json,/root/autodl-tmp/StreamDFP/hi7_example/phase3_hms5c4040ble640_compact14_q35_s00_r1_qwen35p20k_D10_H05000_i10.csv
hms5c4040ble640,compact14,0.35,0.8,0,ok,13.333333332,99.944521498,-23.333333335999995,-0.0208044419999851,True,/root/autodl-tmp/StreamDFP/logs/framework_v1_phase3/hms5c4040ble640_compact14_q35_s08_r0_qwen35p20k_cache_variant.json,/root/autodl-tmp/StreamDFP/hi7_example/phase3_hms5c4040ble640_compact14_q35_s08_r0_qwen35p20k_D10_H05000_i10.csv
hms5c4040ble640,compact14,0.35,0.8,1,ok,13.333333332,99.944521498,-23.333333335999995,-0.0208044419999851,True,/root/autodl-tmp/StreamDFP/logs/framework_v1_phase3/hms5c4040ble640_compact14_q35_s08_r1_qwen35p20k_cache_variant.json,/root/autodl-tmp/StreamDFP/hi7_example/phase3_hms5c4040ble640_compact14_q35_s08_r1_qwen35p20k_D10_H05000_i10.csv
hms5c4040ble640,compact14,0.55,0.0,0,ok,13.333333332,99.944521498,-23.333333335999995,-0.0208044419999851,True,/root/autodl-tmp/StreamDFP/logs/framework_v1_phase3/hms5c4040ble640_compact14_q55_s00_r0_qwen35p20k_cache_variant.json,/root/autodl-tmp/StreamDFP/hi7_example/phase3_hms5c4040ble640_compact14_q55_s00_r0_qwen35p20k_D10_H05000_i10.csv
hms5c4040ble640,compact14,0.55,0.0,1,ok,13.333333332,99.944521498,-23.333333335999995,-0.0208044419999851,True,/root/autodl-tmp/StreamDFP/logs/framework_v1_phase3/hms5c4040ble640_compact14_q55_s00_r1_qwen35p20k_cache_variant.json,/root/autodl-tmp/StreamDFP/hi7_example/phase3_hms5c4040ble640_compact14_q55_s00_r1_qwen35p20k_D10_H05000_i10.csv
hms5c4040ble640,compact14,0.55,0.8,0,ok,13.333333332,99.944521498,-23.333333335999995,-0.0208044419999851,True,/root/autodl-tmp/StreamDFP/logs/framework_v1_phase3/hms5c4040ble640_compact14_q55_s08_r0_qwen35p20k_cache_variant.json,/root/autodl-tmp/StreamDFP/hi7_example/phase3_hms5c4040ble640_compact14_q55_s08_r0_qwen35p20k_D10_H05000_i10.csv
hms5c4040ble640,compact14,0.55,0.8,1,ok,13.333333332,99.944521498,-23.333333335999995,-0.0208044419999851,True,/root/autodl-tmp/StreamDFP/logs/framework_v1_phase3/hms5c4040ble640_compact14_q55_s08_r1_qwen35p20k_cache_variant.json,/root/autodl-tmp/StreamDFP/hi7_example/phase3_hms5c4040ble640_compact14_q55_s08_r1_qwen35p20k_D10_H05000_i10.csv
hms5c4040ble640,full70,0.0,0.0,0,ok,13.333333332,99.944521498,-23.333333335999995,-0.0208044419999851,True,/root/autodl-tmp/StreamDFP/logs/framework_v1_phase3/hms5c4040ble640_full70_q00_s00_r0_qwen35p20k_cache_variant.json,/root/autodl-tmp/StreamDFP/hi7_example/phase3_hms5c4040ble640_full70_q00_s00_r0_qwen35p20k_D10_H05000_i10.csv
hms5c4040ble640,full70,0.0,0.0,1,ok,13.333333332,99.944521498,-23.333333335999995,-0.0208044419999851,True,/root/autodl-tmp/StreamDFP/logs/framework_v1_phase3/hms5c4040ble640_full70_q00_s00_r1_qwen35p20k_cache_variant.json,/root/autodl-tmp/StreamDFP/hi7_example/phase3_hms5c4040ble640_full70_q00_s00_r1_qwen35p20k_D10_H05000_i10.csv
hms5c4040ble640,full70,0.0,0.8,0,ok,13.333333332,99.944521498,-23.333333335999995,-0.0208044419999851,True,/root/autodl-tmp/StreamDFP/logs/framework_v1_phase3/hms5c4040ble640_full70_q00_s08_r0_qwen35p20k_cache_variant.json,/root/autodl-tmp/StreamDFP/hi7_example/phase3_hms5c4040ble640_full70_q00_s08_r0_qwen35p20k_D10_H05000_i10.csv
hms5c4040ble640,full70,0.0,0.8,1,ok,13.333333332,99.944521498,-23.333333335999995,-0.0208044419999851,True,/root/autodl-tmp/StreamDFP/logs/framework_v1_phase3/hms5c4040ble640_full70_q00_s08_r1_qwen35p20k_cache_variant.json,/root/autodl-tmp/StreamDFP/hi7_example/phase3_hms5c4040ble640_full70_q00_s08_r1_qwen35p20k_D10_H05000_i10.csv
hms5c4040ble640,full70,0.35,0.0,0,ok,13.333333332,99.944521498,-23.333333335999995,-0.0208044419999851,True,/root/autodl-tmp/StreamDFP/logs/framework_v1_phase3/hms5c4040ble640_full70_q35_s00_r0_qwen35p20k_cache_variant.json,/root/autodl-tmp/StreamDFP/hi7_example/phase3_hms5c4040ble640_full70_q35_s00_r0_qwen35p20k_D10_H05000_i10.csv
hms5c4040ble640,full70,0.35,0.0,1,ok,13.333333332,99.944521498,-23.333333335999995,-0.0208044419999851,True,/root/autodl-tmp/StreamDFP/logs/framework_v1_phase3/hms5c4040ble640_full70_q35_s00_r1_qwen35p20k_cache_variant.json,/root/autodl-tmp/StreamDFP/hi7_example/phase3_hms5c4040ble640_full70_q35_s00_r1_qwen35p20k_D10_H05000_i10.csv
hms5c4040ble640,full70,0.35,0.8,0,ok,13.333333332,99.944521498,-23.333333335999995,-0.0208044419999851,True,/root/autodl-tmp/StreamDFP/logs/framework_v1_phase3/hms5c4040ble640_full70_q35_s08_r0_qwen35p20k_cache_variant.json,/root/autodl-tmp/StreamDFP/hi7_example/phase3_hms5c4040ble640_full70_q35_s08_r0_qwen35p20k_D10_H05000_i10.csv
hms5c4040ble640,full70,0.35,0.8,1,ok,13.333333332,99.944521498,-23.333333335999995,-0.0208044419999851,True,/root/autodl-tmp/StreamDFP/logs/framework_v1_phase3/hms5c4040ble640_full70_q35_s08_r1_qwen35p20k_cache_variant.json,/root/autodl-tmp/StreamDFP/hi7_example/phase3_hms5c4040ble640_full70_q35_s08_r1_qwen35p20k_D10_H05000_i10.csv
hms5c4040ble640,full70,0.55,0.0,0,ok,13.333333332,99.944521498,-23.333333335999995,-0.0208044419999851,True,/root/autodl-tmp/StreamDFP/logs/framework_v1_phase3/hms5c4040ble640_full70_q55_s00_r0_qwen35p20k_cache_variant.json,/root/autodl-tmp/StreamDFP/hi7_example/phase3_hms5c4040ble640_full70_q55_s00_r0_qwen35p20k_D10_H05000_i10.csv
hms5c4040ble640,full70,0.55,0.0,1,ok,13.333333332,99.944521498,-23.333333335999995,-0.0208044419999851,True,/root/autodl-tmp/StreamDFP/logs/framework_v1_phase3/hms5c4040ble640_full70_q55_s00_r1_qwen35p20k_cache_variant.json,/root/autodl-tmp/StreamDFP/hi7_example/phase3_hms5c4040ble640_full70_q55_s00_r1_qwen35p20k_D10_H05000_i10.csv
hms5c4040ble640,full70,0.55,0.8,0,ok,13.333333332,99.944521498,-23.333333335999995,-0.0208044419999851,True,/root/autodl-tmp/StreamDFP/logs/framework_v1_phase3/hms5c4040ble640_full70_q55_s08_r0_qwen35p20k_cache_variant.json,/root/autodl-tmp/StreamDFP/hi7_example/phase3_hms5c4040ble640_full70_q55_s08_r0_qwen35p20k_D10_H05000_i10.csv
hms5c4040ble640,full70,0.55,0.8,1,ok,13.333333332,99.944521498,-23.333333335999995,-0.0208044419999851,True,/root/autodl-tmp/StreamDFP/logs/framework_v1_phase3/hms5c4040ble640_full70_q55_s08_r1_qwen35p20k_cache_variant.json,/root/autodl-tmp/StreamDFP/hi7_example/phase3_hms5c4040ble640_full70_q55_s08_r1_qwen35p20k_D10_H05000_i10.csv
hms5c4040ble640,compact9,0.0,0.0,0,ok,0.0,99.930651874,-36.666666668,-0.034674065999979575,True,/root/autodl-tmp/StreamDFP/logs/framework_v1_phase3/hms5c4040ble640_compact9_q00_s00_r0_qwen35p20k_cache_variant.json,/root/autodl-tmp/StreamDFP/hi7_example/phase3_hms5c4040ble640_compact9_q00_s00_r0_qwen35p20k_D10_H05000_i10.csv
hms5c4040ble640,compact9,0.0,0.0,1,ok,0.0,99.930651874,-36.666666668,-0.034674065999979575,True,/root/autodl-tmp/StreamDFP/logs/framework_v1_phase3/hms5c4040ble640_compact9_q00_s00_r1_qwen35p20k_cache_variant.json,/root/autodl-tmp/StreamDFP/hi7_example/phase3_hms5c4040ble640_compact9_q00_s00_r1_qwen35p20k_D10_H05000_i10.csv
hms5c4040ble640,compact9,0.0,0.8,0,ok,0.0,99.930651874,-36.666666668,-0.034674065999979575,True,/root/autodl-tmp/StreamDFP/logs/framework_v1_phase3/hms5c4040ble640_compact9_q00_s08_r0_qwen35p20k_cache_variant.json,/root/autodl-tmp/StreamDFP/hi7_example/phase3_hms5c4040ble640_compact9_q00_s08_r0_qwen35p20k_D10_H05000_i10.csv
hms5c4040ble640,compact9,0.0,0.8,1,ok,0.0,99.930651874,-36.666666668,-0.034674065999979575,True,/root/autodl-tmp/StreamDFP/logs/framework_v1_phase3/hms5c4040ble640_compact9_q00_s08_r1_qwen35p20k_cache_variant.json,/root/autodl-tmp/StreamDFP/hi7_example/phase3_hms5c4040ble640_compact9_q00_s08_r1_qwen35p20k_D10_H05000_i10.csv
hms5c4040ble640,compact9,0.35,0.0,0,ok,0.0,99.930651874,-36.666666668,-0.034674065999979575,True,/root/autodl-tmp/StreamDFP/logs/framework_v1_phase3/hms5c4040ble640_compact9_q35_s00_r0_qwen35p20k_cache_variant.json,/root/autodl-tmp/StreamDFP/hi7_example/phase3_hms5c4040ble640_compact9_q35_s00_r0_qwen35p20k_D10_H05000_i10.csv
hms5c4040ble640,compact9,0.35,0.0,1,ok,0.0,99.930651874,-36.666666668,-0.034674065999979575,True,/root/autodl-tmp/StreamDFP/logs/framework_v1_phase3/hms5c4040ble640_compact9_q35_s00_r1_qwen35p20k_cache_variant.json,/root/autodl-tmp/StreamDFP/hi7_example/phase3_hms5c4040ble640_compact9_q35_s00_r1_qwen35p20k_D10_H05000_i10.csv
hms5c4040ble640,compact9,0.35,0.8,0,ok,0.0,99.930651874,-36.666666668,-0.034674065999979575,True,/root/autodl-tmp/StreamDFP/logs/framework_v1_phase3/hms5c4040ble640_compact9_q35_s08_r0_qwen35p20k_cache_variant.json,/root/autodl-tmp/StreamDFP/hi7_example/phase3_hms5c4040ble640_compact9_q35_s08_r0_qwen35p20k_D10_H05000_i10.csv
hms5c4040ble640,compact9,0.35,0.8,1,ok,0.0,99.930651874,-36.666666668,-0.034674065999979575,True,/root/autodl-tmp/StreamDFP/logs/framework_v1_phase3/hms5c4040ble640_compact9_q35_s08_r1_qwen35p20k_cache_variant.json,/root/autodl-tmp/StreamDFP/hi7_example/phase3_hms5c4040ble640_compact9_q35_s08_r1_qwen35p20k_D10_H05000_i10.csv
hms5c4040ble640,compact9,0.55,0.0,0,ok,0.0,99.930651874,-36.666666668,-0.034674065999979575,True,/root/autodl-tmp/StreamDFP/logs/framework_v1_phase3/hms5c4040ble640_compact9_q55_s00_r0_qwen35p20k_cache_variant.json,/root/autodl-tmp/StreamDFP/hi7_example/phase3_hms5c4040ble640_compact9_q55_s00_r0_qwen35p20k_D10_H05000_i10.csv
hms5c4040ble640,compact9,0.55,0.0,1,ok,0.0,99.930651874,-36.666666668,-0.034674065999979575,True,/root/autodl-tmp/StreamDFP/logs/framework_v1_phase3/hms5c4040ble640_compact9_q55_s00_r1_qwen35p20k_cache_variant.json,/root/autodl-tmp/StreamDFP/hi7_example/phase3_hms5c4040ble640_compact9_q55_s00_r1_qwen35p20k_D10_H05000_i10.csv
hms5c4040ble640,compact9,0.55,0.8,0,ok,0.0,99.930651874,-36.666666668,-0.034674065999979575,True,/root/autodl-tmp/StreamDFP/logs/framework_v1_phase3/hms5c4040ble640_compact9_q55_s08_r0_qwen35p20k_cache_variant.json,/root/autodl-tmp/StreamDFP/hi7_example/phase3_hms5c4040ble640_compact9_q55_s08_r0_qwen35p20k_D10_H05000_i10.csv
hms5c4040ble640,compact9,0.55,0.8,1,ok,0.0,99.930651874,-36.666666668,-0.034674065999979575,True,/root/autodl-tmp/StreamDFP/logs/framework_v1_phase3/hms5c4040ble640_compact9_q55_s08_r1_qwen35p20k_cache_variant.json,/root/autodl-tmp/StreamDFP/hi7_example/phase3_hms5c4040ble640_compact9_q55_s08_r1_qwen35p20k_D10_H05000_i10.csv
st3000dm001,compact9,0.55,0.8,0,ok,65.00611985500001,98.141485276,29.278385576000005,0.7236904430000095,True,/root/autodl-tmp/StreamDFP/logs/framework_v1_phase3/st3000dm001_compact9_q55_s08_r0_qwen35p20k_cache_variant.json,/root/autodl-tmp/StreamDFP/hi7_example/phase3_st3000dm001_compact9_q55_s08_r0_qwen35p20k_D10_H05000_i10.csv
st3000dm001,compact14,0.55,0.8,1,ok,64.013148621,97.953157406,28.285414341999996,0.5353625730000147,True,/root/autodl-tmp/StreamDFP/logs/framework_v1_phase3/st3000dm001_compact14_q55_s08_r1_qwen35p20k_cache_variant.json,/root/autodl-tmp/StreamDFP/hi7_example/phase3_st3000dm001_compact14_q55_s08_r1_qwen35p20k_D10_H05000_i10.csv
st3000dm001,compact14,0.55,0.8,0,ok,63.470604958,97.91063736499999,27.742870679,0.4928425319999974,True,/root/autodl-tmp/StreamDFP/logs/framework_v1_phase3/st3000dm001_compact14_q55_s08_r0_qwen35p20k_cache_variant.json,/root/autodl-tmp/StreamDFP/hi7_example/phase3_st3000dm001_compact14_q55_s08_r0_qwen35p20k_D10_H05000_i10.csv
st3000dm001,compact9,0.35,0.8,0,ok,63.453637998,98.171912427,27.725903718999994,0.7541175940000073,True,/root/autodl-tmp/StreamDFP/logs/framework_v1_phase3/st3000dm001_compact9_q35_s08_r0_qwen35p20k_cache_variant.json,/root/autodl-tmp/StreamDFP/hi7_example/phase3_st3000dm001_compact9_q35_s08_r0_qwen35p20k_D10_H05000_i10.csv
st3000dm001,compact9,0.0,0.8,0,ok,63.433744098,98.171753491,27.706009818999995,0.7539586580000162,True,/root/autodl-tmp/StreamDFP/logs/framework_v1_phase3/st3000dm001_compact9_q00_s08_r0_qwen35p20k_cache_variant.json,/root/autodl-tmp/StreamDFP/hi7_example/phase3_st3000dm001_compact9_q00_s08_r0_qwen35p20k_D10_H05000_i10.csv
st3000dm001,compact14,0.35,0.0,0,ok,62.934137075,98.227309686,27.206402796,0.8095148530000102,True,/root/autodl-tmp/StreamDFP/logs/framework_v1_phase3/st3000dm001_compact14_q35_s00_r0_qwen35p20k_cache_variant.json,/root/autodl-tmp/StreamDFP/hi7_example/phase3_st3000dm001_compact14_q35_s00_r0_qwen35p20k_D10_H05000_i10.csv
st3000dm001,compact14,0.0,0.0,0,ok,62.754972218,98.224033961,27.027237938999995,0.8062391280000156,True,/root/autodl-tmp/StreamDFP/logs/framework_v1_phase3/st3000dm001_compact14_q00_s00_r0_qwen35p20k_cache_variant.json,/root/autodl-tmp/StreamDFP/hi7_example/phase3_st3000dm001_compact14_q00_s00_r0_qwen35p20k_D10_H05000_i10.csv
st3000dm001,compact9,0.55,0.0,0,ok,62.695322340999994,97.867938825,26.96758806199999,0.4501439920000081,True,/root/autodl-tmp/StreamDFP/logs/framework_v1_phase3/st3000dm001_compact9_q55_s00_r0_qwen35p20k_cache_variant.json,/root/autodl-tmp/StreamDFP/hi7_example/phase3_st3000dm001_compact9_q55_s00_r0_qwen35p20k_D10_H05000_i10.csv
st3000dm001,compact9,0.0,0.0,0,ok,62.008288377999996,98.05826294399999,26.280554098999993,0.6404681110000041,True,/root/autodl-tmp/StreamDFP/logs/framework_v1_phase3/st3000dm001_compact9_q00_s00_r0_qwen35p20k_cache_variant.json,/root/autodl-tmp/StreamDFP/hi7_example/phase3_st3000dm001_compact9_q00_s00_r0_qwen35p20k_D10_H05000_i10.csv
st3000dm001,compact14,0.35,0.8,0,ok,61.955199322,98.05468477499998,26.227465042999995,0.6368899419999963,True,/root/autodl-tmp/StreamDFP/logs/framework_v1_phase3/st3000dm001_compact14_q35_s08_r0_qwen35p20k_cache_variant.json,/root/autodl-tmp/StreamDFP/hi7_example/phase3_st3000dm001_compact14_q35_s08_r0_qwen35p20k_D10_H05000_i10.csv
st3000dm001,compact14,0.0,0.8,0,ok,61.955199322,98.04282237799998,26.227465042999995,0.6250275449999947,True,/root/autodl-tmp/StreamDFP/logs/framework_v1_phase3/st3000dm001_compact14_q00_s08_r0_qwen35p20k_cache_variant.json,/root/autodl-tmp/StreamDFP/hi7_example/phase3_st3000dm001_compact14_q00_s08_r0_qwen35p20k_D10_H05000_i10.csv
st3000dm001,compact9,0.55,0.8,1,ok,61.910312114999996,98.08453079099999,26.182577835999993,0.6667359580000038,True,/root/autodl-tmp/StreamDFP/logs/framework_v1_phase3/st3000dm001_compact9_q55_s08_r1_qwen35p20k_cache_variant.json,/root/autodl-tmp/StreamDFP/hi7_example/phase3_st3000dm001_compact9_q55_s08_r1_qwen35p20k_D10_H05000_i10.csv
st3000dm001,compact9,0.0,0.0,1,ok,61.843669046,98.033232575,26.115934767,0.6154377420000117,True,/root/autodl-tmp/StreamDFP/logs/framework_v1_phase3/st3000dm001_compact9_q00_s00_r1_qwen35p20k_cache_variant.json,/root/autodl-tmp/StreamDFP/hi7_example/phase3_st3000dm001_compact9_q00_s00_r1_qwen35p20k_D10_H05000_i10.csv
st3000dm001,compact9,0.55,0.0,1,ok,61.75792276000001,97.892328582,26.030188481000003,0.47453374900001677,True,/root/autodl-tmp/StreamDFP/logs/framework_v1_phase3/st3000dm001_compact9_q55_s00_r1_qwen35p20k_cache_variant.json,/root/autodl-tmp/StreamDFP/hi7_example/phase3_st3000dm001_compact9_q55_s00_r1_qwen35p20k_D10_H05000_i10.csv
st3000dm001,compact14,0.35,0.0,1,ok,61.649426231999996,98.107773369,25.921691952999993,0.6899785360000124,True,/root/autodl-tmp/StreamDFP/logs/framework_v1_phase3/st3000dm001_compact14_q35_s00_r1_qwen35p20k_cache_variant.json,/root/autodl-tmp/StreamDFP/hi7_example/phase3_st3000dm001_compact14_q35_s00_r1_qwen35p20k_D10_H05000_i10.csv
st3000dm001,compact14,0.55,0.0,1,ok,61.505793973,97.980231706,25.778059694,0.56243687300001,True,/root/autodl-tmp/StreamDFP/logs/framework_v1_phase3/st3000dm001_compact14_q55_s00_r1_qwen35p20k_cache_variant.json,/root/autodl-tmp/StreamDFP/hi7_example/phase3_st3000dm001_compact14_q55_s00_r1_qwen35p20k_D10_H05000_i10.csv
st3000dm001,compact14,0.0,0.0,1,ok,61.502367408,98.14417666700001,25.774633128999994,0.7263818340000228,True,/root/autodl-tmp/StreamDFP/logs/framework_v1_phase3/st3000dm001_compact14_q00_s00_r1_qwen35p20k_cache_variant.json,/root/autodl-tmp/StreamDFP/hi7_example/phase3_st3000dm001_compact14_q00_s00_r1_qwen35p20k_D10_H05000_i10.csv
st3000dm001,compact14,0.55,0.0,0,ok,61.363482684,97.993773334,25.635748404999994,0.5759785010000087,True,/root/autodl-tmp/StreamDFP/logs/framework_v1_phase3/st3000dm001_compact14_q55_s00_r0_qwen35p20k_cache_variant.json,/root/autodl-tmp/StreamDFP/hi7_example/phase3_st3000dm001_compact14_q55_s00_r0_qwen35p20k_D10_H05000_i10.csv
st3000dm001,compact14,0.0,0.8,1,ok,61.30842655399999,98.04940551099999,25.58069227499999,0.6316106780000013,True,/root/autodl-tmp/StreamDFP/logs/framework_v1_phase3/st3000dm001_compact14_q00_s08_r1_qwen35p20k_cache_variant.json,/root/autodl-tmp/StreamDFP/hi7_example/phase3_st3000dm001_compact14_q00_s08_r1_qwen35p20k_D10_H05000_i10.csv
st3000dm001,compact9,0.35,0.8,1,ok,60.848911638999994,98.08258127,25.12117735999999,0.6647864370000178,True,/root/autodl-tmp/StreamDFP/logs/framework_v1_phase3/st3000dm001_compact9_q35_s08_r1_qwen35p20k_cache_variant.json,/root/autodl-tmp/StreamDFP/hi7_example/phase3_st3000dm001_compact9_q35_s08_r1_qwen35p20k_D10_H05000_i10.csv
st3000dm001,compact9,0.0,0.8,1,ok,60.829017740999994,98.08242233399999,25.10128346199999,0.6646275009999982,True,/root/autodl-tmp/StreamDFP/logs/framework_v1_phase3/st3000dm001_compact9_q00_s08_r1_qwen35p20k_cache_variant.json,/root/autodl-tmp/StreamDFP/hi7_example/phase3_st3000dm001_compact9_q00_s08_r1_qwen35p20k_D10_H05000_i10.csv
st3000dm001,compact9,0.35,0.0,0,ok,60.614725434,98.00259812,24.886991154999997,0.5848032870000139,True,/root/autodl-tmp/StreamDFP/logs/framework_v1_phase3/st3000dm001_compact9_q35_s00_r0_qwen35p20k_cache_variant.json,/root/autodl-tmp/StreamDFP/hi7_example/phase3_st3000dm001_compact9_q35_s00_r0_qwen35p20k_D10_H05000_i10.csv
st3000dm001,compact14,0.35,0.8,1,ok,60.5833227,98.026089085,24.855588420999993,0.6082942520000074,True,/root/autodl-tmp/StreamDFP/logs/framework_v1_phase3/st3000dm001_compact14_q35_s08_r1_qwen35p20k_cache_variant.json,/root/autodl-tmp/StreamDFP/hi7_example/phase3_st3000dm001_compact14_q35_s08_r1_qwen35p20k_D10_H05000_i10.csv
st3000dm001,compact9,0.35,0.0,1,ok,60.45010610199999,97.97756775100001,24.72237182299999,0.5597729180000215,True,/root/autodl-tmp/StreamDFP/logs/framework_v1_phase3/st3000dm001_compact9_q35_s00_r1_qwen35p20k_cache_variant.json,/root/autodl-tmp/StreamDFP/hi7_example/phase3_st3000dm001_compact9_q35_s00_r1_qwen35p20k_D10_H05000_i10.csv
st3000dm001,full70,0.35,0.0,0,ok,55.391889008,97.75804040599999,19.664154728999996,0.34024557300000424,True,/root/autodl-tmp/StreamDFP/logs/framework_v1_phase3/st3000dm001_full70_q35_s00_r0_qwen35p20k_cache_variant.json,/root/autodl-tmp/StreamDFP/hi7_example/phase3_st3000dm001_full70_q35_s00_r0_qwen35p20k_D10_H05000_i10.csv
st3000dm001,full70,0.0,0.0,0,ok,54.470318575,97.72512533,18.742584295999997,0.3073304970000095,True,/root/autodl-tmp/StreamDFP/logs/framework_v1_phase3/st3000dm001_full70_q00_s00_r0_qwen35p20k_cache_variant.json,/root/autodl-tmp/StreamDFP/hi7_example/phase3_st3000dm001_full70_q00_s00_r0_qwen35p20k_D10_H05000_i10.csv
st3000dm001,full70,0.35,0.0,1,ok,53.945688693,97.69816868599999,18.217954413999998,0.2803738530000004,True,/root/autodl-tmp/StreamDFP/logs/framework_v1_phase3/st3000dm001_full70_q35_s00_r1_qwen35p20k_cache_variant.json,/root/autodl-tmp/StreamDFP/hi7_example/phase3_st3000dm001_full70_q35_s00_r1_qwen35p20k_D10_H05000_i10.csv
st3000dm001,full70,0.0,0.0,1,ok,53.847720622,97.715635792,18.119986342999994,0.2978409590000126,True,/root/autodl-tmp/StreamDFP/logs/framework_v1_phase3/st3000dm001_full70_q00_s00_r1_qwen35p20k_cache_variant.json,/root/autodl-tmp/StreamDFP/hi7_example/phase3_st3000dm001_full70_q00_s00_r1_qwen35p20k_D10_H05000_i10.csv
st3000dm001,full70,0.0,0.8,1,ok,53.684401750999996,97.71198873099999,17.956667471999992,0.2941938980000032,True,/root/autodl-tmp/StreamDFP/logs/framework_v1_phase3/st3000dm001_full70_q00_s08_r1_qwen35p20k_cache_variant.json,/root/autodl-tmp/StreamDFP/hi7_example/phase3_st3000dm001_full70_q00_s08_r1_qwen35p20k_D10_H05000_i10.csv
st3000dm001,full70,0.35,0.8,1,ok,53.537342927,97.70687364099999,17.809608647999994,0.2890788079999993,True,/root/autodl-tmp/StreamDFP/logs/framework_v1_phase3/st3000dm001_full70_q35_s08_r1_qwen35p20k_cache_variant.json,/root/autodl-tmp/StreamDFP/hi7_example/phase3_st3000dm001_full70_q35_s08_r1_qwen35p20k_D10_H05000_i10.csv
st3000dm001,full70,0.0,0.8,0,ok,53.034065944999995,97.66954410500001,17.30633166599999,0.2517492720000263,True,/root/autodl-tmp/StreamDFP/logs/framework_v1_phase3/st3000dm001_full70_q00_s08_r0_qwen35p20k_cache_variant.json,/root/autodl-tmp/StreamDFP/hi7_example/phase3_st3000dm001_full70_q00_s08_r0_qwen35p20k_D10_H05000_i10.csv
st3000dm001,full70,0.55,0.8,0,ok,52.72577073800001,97.64938431,16.998036459000005,0.2315894770000142,True,/root/autodl-tmp/StreamDFP/logs/framework_v1_phase3/st3000dm001_full70_q55_s08_r0_qwen35p20k_cache_variant.json,/root/autodl-tmp/StreamDFP/hi7_example/phase3_st3000dm001_full70_q55_s08_r0_qwen35p20k_D10_H05000_i10.csv
st3000dm001,full70,0.35,0.8,0,ok,52.391375301,97.686775635,16.663641021999993,0.26898080200001573,True,/root/autodl-tmp/StreamDFP/logs/framework_v1_phase3/st3000dm001_full70_q35_s08_r0_qwen35p20k_cache_variant.json,/root/autodl-tmp/StreamDFP/hi7_example/phase3_st3000dm001_full70_q35_s08_r0_qwen35p20k_D10_H05000_i10.csv
st3000dm001,full70,0.55,0.0,0,ok,51.608014710999996,97.582577528,15.880280431999992,0.16478269500001375,True,/root/autodl-tmp/StreamDFP/logs/framework_v1_phase3/st3000dm001_full70_q55_s00_r0_qwen35p20k_cache_variant.json,/root/autodl-tmp/StreamDFP/hi7_example/phase3_st3000dm001_full70_q55_s00_r0_qwen35p20k_D10_H05000_i10.csv
st3000dm001,full70,0.55,0.0,1,ok,51.597116191,97.55108089299999,15.869381911999994,0.1332860600000032,True,/root/autodl-tmp/StreamDFP/logs/framework_v1_phase3/st3000dm001_full70_q55_s00_r1_qwen35p20k_cache_variant.json,/root/autodl-tmp/StreamDFP/hi7_example/phase3_st3000dm001_full70_q55_s00_r1_qwen35p20k_D10_H05000_i10.csv
st3000dm001,full70,0.55,0.8,1,ok,49.020331844,97.52906888300001,13.292597564999994,0.11127405000002,True,/root/autodl-tmp/StreamDFP/logs/framework_v1_phase3/st3000dm001_full70_q55_s08_r1_qwen35p20k_cache_variant.json,/root/autodl-tmp/StreamDFP/hi7_example/phase3_st3000dm001_full70_q55_s08_r1_qwen35p20k_D10_H05000_i10.csv
st31500541as,compact9,0.0,0.0,0,ok,49.444444442999995,99.706052545,-7.361111112000003,0.013336406000007628,True,/root/autodl-tmp/StreamDFP/logs/framework_v1_phase3/st31500541as_compact9_q00_s00_r0_qwen35p20k_cache_variant.json,/root/autodl-tmp/StreamDFP/hi7_example/phase3_st31500541as_compact9_q00_s00_r0_qwen35p20k_D10_H05000_i10.csv
